id,group,latency_ms
854,frodo640aes,15.96
855,frodo640aes,19.27
856,frodo640aes,20.68
857,frodo640aes,35.21
858,frodo640aes,32.69
859,frodo640aes,63.39
860,frodo640aes,36.41
861,frodo640aes,32.02
862,frodo640aes,26.91
863,frodo640aes,25.05
864,frodo640aes,26.66
865,frodo640aes,27.79
866,frodo640aes,20.80
867,frodo640aes,19.28
868,frodo640aes,41.77
869,frodo640aes,28.55
870,frodo640aes,41.31
871,frodo640aes,21.80
872,frodo640aes,21.10
873,frodo640aes,27.83
874,frodo640aes,29.42
875,frodo640aes,19.85
876,frodo640aes,31.44
877,frodo640aes,34.30
878,frodo640aes,22.45
879,frodo640aes,29.07
880,frodo640aes,37.02
881,frodo640aes,28.00
882,frodo640aes,29.74
883,frodo640aes,41.64
884,frodo640aes,19.99
885,frodo640aes,41.70
886,frodo640aes,25.29
887,frodo640aes,35.60
888,frodo640aes,25.36
889,frodo640aes,17.75
890,frodo640aes,25.47
891,frodo640aes,22.13
892,frodo640aes,31.34
893,frodo640aes,30.24
894,frodo640aes,30.01
895,frodo640aes,42.04
896,frodo640aes,28.18
897,frodo640aes,23.68
898,frodo640aes,25.36
899,frodo640aes,30.83
900,frodo640aes,29.73
901,frodo640aes,26.22
902,frodo640aes,28.93
903,frodo640aes,35.45
904,frodo640aes,22.90
905,frodo640aes,22.24
906,frodo640aes,28.01
907,frodo640aes,28.46
908,frodo640aes,29.10
909,frodo640aes,26.88
910,frodo640aes,22.59
911,frodo640aes,32.10
912,frodo640aes,24.05
913,frodo640aes,23.87
914,frodo640aes,32.70
915,frodo640aes,47.87
916,frodo640aes,42.50
917,frodo640aes,37.31
918,frodo640aes,22.04
919,frodo640aes,31.02
920,frodo640aes,20.88
921,frodo640aes,24.34
922,frodo640aes,19.90
923,frodo640aes,30.15
924,frodo640aes,34.69
925,frodo640aes,16.58
926,frodo640aes,25.27
927,frodo640aes,30.33
928,frodo640aes,18.91
929,frodo640aes,53.15
930,frodo640aes,27.83
931,frodo640aes,29.84
932,frodo640aes,49.20
933,frodo640aes,39.82
934,frodo640aes,41.48
935,frodo640aes,20.02
936,frodo640aes,21.30
937,frodo640aes,24.27
938,frodo640aes,26.75
939,frodo640aes,32.85
940,frodo640aes,29.09
941,frodo640aes,17.71
942,frodo640aes,25.25
943,frodo640aes,22.34
944,frodo640aes,49.17
945,frodo640aes,23.59
946,frodo640aes,22.32
947,frodo640aes,16.25
948,frodo640aes,38.87
949,frodo640aes,30.00
950,frodo640aes,26.72
951,frodo640aes,14.06
952,frodo640aes,30.85
953,frodo640aes,22.36
954,frodo640aes,26.66
955,frodo640aes,30.08
956,frodo640aes,30.90
957,frodo640aes,30.12
958,frodo640aes,21.10
959,frodo640aes,34.43
960,frodo640aes,41.35
961,frodo640aes,25.03
962,frodo640aes,32.60
963,frodo640aes,26.37
964,frodo640aes,31.95
965,frodo640aes,26.58
966,frodo640aes,16.82
967,frodo640aes,20.42
968,frodo640aes,30.53
969,frodo640aes,28.81
970,frodo640aes,23.38
971,frodo640aes,37.39
972,frodo640aes,25.06
973,frodo640aes,39.52
974,frodo640aes,26.84
975,frodo640aes,36.88
976,frodo640aes,32.40
977,frodo640aes,25.73
978,frodo640aes,29.22
979,frodo640aes,26.75
980,frodo640aes,33.18
981,frodo640aes,30.67
982,frodo640aes,32.14
983,frodo640aes,25.90
984,frodo640aes,38.27
985,frodo640aes,44.70
986,frodo640aes,28.86
987,frodo640aes,27.48
988,frodo640aes,38.44
989,frodo640aes,21.41
990,frodo640aes,29.27
991,frodo640aes,32.52
992,frodo640aes,17.55
993,frodo640aes,28.12
994,frodo640aes,29.74
995,frodo640aes,31.59
996,frodo640aes,24.91
997,frodo640aes,27.68
998,frodo640aes,37.85
999,frodo640aes,32.11
1000,frodo640aes,21.83
